(1.0, 50.2, 58.2)
(5.0, 50.2, 58.2)
(9.0, 50.2, 58.2)
(12.0, 50.2, 58.2)
(16.0, 63.1, 71.1)
(19.0, 63.2, 71.4)
(23.0, 63.2, 71.4)
(27.0, 63.2, 71.4)
(31.0, 64.6, 73.0)
(35.0, 64.6, 73.0)
(39.0, 64.6, 73.0)
(43.0, 64.6, 73.0)
(47.0, 64.6, 73.0)
(51.0, 64.6, 73.0)
(54.0, 64.6, 73.0)
(58.0, 64.6, 73.0)
